num_date_time,answer
45 2020-08-29 21,3972
45 2020-08-29 22,3877
45 2020-08-29 23,3808
45 2020-08-30 00,3810
45 2020-08-30 01,4009
45 2020-08-30 02,4229
45 2020-08-30 03,4683
45 2020-08-30 04,5077
45 2020-08-30 05,5386
45 2020-08-30 06,5912
45 2020-08-30 07,5912
45 2020-08-30 08,5799
45 2020-08-30 09,5684
45 2020-08-30 10,5571
45 2020-08-30 11,5449
45 2020-08-30 12,5313
45 2020-08-30 13,5180
45 2020-08-30 14,5076
45 2020-08-30 15,4990
45 2020-08-30 16,4922
45 2020-08-30 17,4833
45 2020-08-30 18,4736
45 2020-08-30 19,4607
45 2020-08-30 20,4461
45 2020-08-30 21,4343
45 2020-08-30 22,4216
45 2020-08-30 23,4093
45 2020-08-31 00,4055
45 2020-08-31 01,4216
45 2020-08-31 02,4674
45 2020-08-31 03,5219
45 2020-08-31 04,5676
45 2020-08-31 05,6020
45 2020-08-31 06,6486
45 2020-08-31 07,6403
45 2020-08-31 08,6343
45 2020-08-31 09,6262
45 2020-08-31 10,6209
45 2020-08-31 11,6185
45 2020-08-31 12,6166
45 2020-08-31 13,6117
45 2020-08-31 14,6011
45 2020-08-31 15,5846
45 2020-08-31 16,5635
45 2020-08-31 17,5370
45 2020-08-31 18,5076
45 2020-08-31 19,4756
45 2020-08-31 20,4457
45 2020-08-31 21,4259
45 2020-08-31 22,4151
45 2020-08-31 23,4066
46 2020-08-25 00,6054
46 2020-08-25 01,5722
46 2020-08-25 02,5518
46 2020-08-25 03,5542
46 2020-08-25 04,5844
46 2020-08-25 05,6269
46 2020-08-25 06,6724
46 2020-08-25 07,6766
46 2020-08-25 08,6908
46 2020-08-25 09,7074
46 2020-08-25 10,7218
46 2020-08-25 11,7298
46 2020-08-25 12,7331
46 2020-08-25 13,7364
46 2020-08-25 14,7421
46 2020-08-25 15,7469
46 2020-08-25 16,7359
46 2020-08-25 17,7072
46 2020-08-25 18,6709
46 2020-08-25 19,6460
46 2020-08-25 20,6318
46 2020-08-25 21,6073
46 2020-08-25 22,5769
46 2020-08-25 23,5476
46 2020-08-26 00,5576
46 2020-08-26 01,5604
46 2020-08-26 02,5594
46 2020-08-26 03,5608
46 2020-08-26 04,5895
46 2020-08-26 05,6251
46 2020-08-26 06,6545
46 2020-08-26 07,6709
46 2020-08-26 08,6859
46 2020-08-26 09,7021
46 2020-08-26 10,7151
46 2020-08-26 11,7215
46 2020-08-26 12,7233
46 2020-08-26 13,7254
46 2020-08-26 14,7294
46 2020-08-26 15,7321
46 2020-08-26 16,7196
46 2020-08-26 17,6956
46 2020-08-26 18,6662
46 2020-08-26 19,6458
46 2020-08-26 20,6386
46 2020-08-26 21,6301
46 2020-08-26 22,6033
46 2020-08-26 23,5723
46 2020-08-27 00,5845
46 2020-08-27 01,5897
46 2020-08-27 02,5838
46 2020-08-27 03,5738
46 2020-08-27 04,5899
46 2020-08-27 05,6165
46 2020-08-27 06,6443
46 2020-08-27 07,6626
46 2020-08-27 08,6729
46 2020-08-27 09,6782
46 2020-08-27 10,6786
46 2020-08-27 11,6802
46 2020-08-27 12,6831
46 2020-08-27 13,6870
46 2020-08-27 14,6928
46 2020-08-27 15,6994
46 2020-08-27 16,7027
46 2020-08-27 17,6652
46 2020-08-27 18,5918
46 2020-08-27 19,5069
46 2020-08-27 20,4700
46 2020-08-27 21,4578
46 2020-08-27 22,4520
46 2020-08-27 23,4457
46 2020-08-28 00,4554
46 2020-08-28 01,4559
46 2020-08-28 02,4557
46 2020-08-28 03,4679
46 2020-08-28 04,5334
46 2020-08-28 05,6209
46 2020-08-28 06,6688
46 2020-08-28 07,6823
46 2020-08-28 08,6814
46 2020-08-28 09,6801
46 2020-08-28 10,6803
46 2020-08-28 11,6842
46 2020-08-28 12,6939
46 2020-08-28 13,7026
46 2020-08-28 14,7063
46 2020-08-28 15,7064
46 2020-08-28 16,6958
46 2020-08-28 17,6342
46 2020-08-28 18,5408
46 2020-08-28 19,4823
46 2020-08-28 20,4565
46 2020-08-28 21,4444
46 2020-08-28 22,4377
46 2020-08-28 23,4334
46 2020-08-29 00,4434
46 2020-08-29 01,4447
46 2020-08-29 02,4446
46 2020-08-29 03,4572
46 2020-08-29 04,5229
46 2020-08-29 05,6201
46 2020-08-29 06,6786
46 2020-08-29 07,6908
46 2020-08-29 08,6903
46 2020-08-29 09,6903
46 2020-08-29 10,6908
46 2020-08-29 11,6880
46 2020-08-29 12,6846
46 2020-08-29 13,6822
46 2020-08-29 14,6832
46 2020-08-29 15,6880
46 2020-08-29 16,6944
46 2020-08-29 17,6857
46 2020-08-29 18,6241
46 2020-08-29 19,5313
46 2020-08-29 20,4733
46 2020-08-29 21,4460
46 2020-08-29 22,4352
46 2020-08-29 23,4279
46 2020-08-30 00,4370
46 2020-08-30 01,4457
46 2020-08-30 02,4676
46 2020-08-30 03,5026
46 2020-08-30 04,5513
46 2020-08-30 05,5831
46 2020-08-30 06,6098
46 2020-08-30 07,6277
46 2020-08-30 08,6354
46 2020-08-30 09,6454
46 2020-08-30 10,6551
46 2020-08-30 11,6639
46 2020-08-30 12,6694
46 2020-08-30 13,6791
46 2020-08-30 14,6941
46 2020-08-30 15,7049
46 2020-08-30 16,7117
46 2020-08-30 17,6855
46 2020-08-30 18,6315
46 2020-08-30 19,5496
46 2020-08-30 20,5056
46 2020-08-30 21,4795
46 2020-08-30 22,4638
46 2020-08-30 23,4477
46 2020-08-31 00,4492
46 2020-08-31 01,4465
46 2020-08-31 02,4422
46 2020-08-31 03,4539
46 2020-08-31 04,5161
46 2020-08-31 05,6175
46 2020-08-31 06,6776
46 2020-08-31 07,6909
46 2020-08-31 08,6929
46 2020-08-31 09,6925
46 2020-08-31 10,6928
46 2020-08-31 11,6965
46 2020-08-31 12,7039
46 2020-08-31 13,7115
46 2020-08-31 14,7200
46 2020-08-31 15,7257
46 2020-08-31 16,6914
46 2020-08-31 17,6219
46 2020-08-31 18,5286
46 2020-08-31 19,4966
46 2020-08-31 20,4842
46 2020-08-31 21,4797
46 2020-08-31 22,4769
46 2020-08-31 23,4724
47 2020-08-25 00,6468
47 2020-08-25 01,6490
47 2020-08-25 02,6613
47 2020-08-25 03,7035
47 2020-08-25 04,7259
47 2020-08-25 05,7357
47 2020-08-25 06,7362
47 2020-08-25 07,7293
47 2020-08-25 08,7273
47 2020-08-25 09,7244
47 2020-08-25 10,7221
47 2020-08-25 11,7205
47 2020-08-25 12,7239
47 2020-08-25 13,7297
47 2020-08-25 14,7403
47 2020-08-25 15,7461
47 2020-08-25 16,7497
47 2020-08-25 17,7641
47 2020-08-25 18,7811
47 2020-08-25 19,7895
47 2020-08-25 20,7854
47 2020-08-25 21,7719
47 2020-08-25 22,7590
47 2020-08-25 23,6920
47 2020-08-26 00,5911
47 2020-08-26 01,5597
47 2020-08-26 02,5673
47 2020-08-26 03,5912
47 2020-08-26 04,6156
47 2020-08-26 05,6353
47 2020-08-26 06,6633
47 2020-08-26 07,7322
47 2020-08-26 08,7296
47 2020-08-26 09,7269
47 2020-08-26 10,7249
47 2020-08-26 11,7256
47 2020-08-26 12,7303
47 2020-08-26 13,7357
47 2020-08-26 14,7454
47 2020-08-26 15,7551
47 2020-08-26 16,7630
47 2020-08-26 17,7712
47 2020-08-26 18,7805
47 2020-08-26 19,7904
47 2020-08-26 20,7878
47 2020-08-26 21,7786
47 2020-08-26 22,7638
47 2020-08-26 23,7279
47 2020-08-27 00,6564
47 2020-08-27 01,6587
47 2020-08-27 02,6575
47 2020-08-27 03,6499
47 2020-08-27 04,6426
47 2020-08-27 05,6464
47 2020-08-27 06,6667
47 2020-08-27 07,7292
47 2020-08-27 08,7249
47 2020-08-27 09,7201
47 2020-08-27 10,7150
47 2020-08-27 11,7128
47 2020-08-27 12,7092
47 2020-08-27 13,7046
47 2020-08-27 14,7021
47 2020-08-27 15,6989
47 2020-08-27 16,6973
47 2020-08-27 17,6906
47 2020-08-27 18,6780
47 2020-08-27 19,6628
47 2020-08-27 20,6479
47 2020-08-27 21,6335
47 2020-08-27 22,6197
47 2020-08-27 23,6032
47 2020-08-28 00,5618
47 2020-08-28 01,5677
47 2020-08-28 02,5868
47 2020-08-28 03,6117
47 2020-08-28 04,6352
47 2020-08-28 05,6563
47 2020-08-28 06,6887
47 2020-08-28 07,7230
47 2020-08-28 08,7223
47 2020-08-28 09,7209
47 2020-08-28 10,7196
47 2020-08-28 11,7177
47 2020-08-28 12,7161
47 2020-08-28 13,7135
47 2020-08-28 14,7068
47 2020-08-28 15,7010
47 2020-08-28 16,6975
47 2020-08-28 17,6948
47 2020-08-28 18,6908
47 2020-08-28 19,6817
47 2020-08-28 20,6710
47 2020-08-28 21,6565
47 2020-08-28 22,6393
47 2020-08-28 23,6208
47 2020-08-29 00,5948
47 2020-08-29 01,6116
47 2020-08-29 02,6199
47 2020-08-29 03,6275
47 2020-08-29 04,6418
47 2020-08-29 05,6583
47 2020-08-29 06,6879
47 2020-08-29 07,7163
47 2020-08-29 08,7139
47 2020-08-29 09,7122
47 2020-08-29 10,7102
47 2020-08-29 11,7082
47 2020-08-29 12,7073
47 2020-08-29 13,7080
47 2020-08-29 14,7086
47 2020-08-29 15,7084
47 2020-08-29 16,7073
47 2020-08-29 17,6995
47 2020-08-29 18,6911
47 2020-08-29 19,6803
47 2020-08-29 20,6677
47 2020-08-29 21,6540
47 2020-08-29 22,6416
47 2020-08-29 23,6297
47 2020-08-30 00,6083
47 2020-08-30 01,6241
47 2020-08-30 02,6377
47 2020-08-30 03,6504
47 2020-08-30 04,6614
47 2020-08-30 05,6699
47 2020-08-30 06,6922
47 2020-08-30 07,7011
47 2020-08-30 08,7049
47 2020-08-30 09,7085
47 2020-08-30 10,6975
47 2020-08-30 11,6811
47 2020-08-30 12,6726
47 2020-08-30 13,6762
47 2020-08-30 14,6934
47 2020-08-30 15,7270
47 2020-08-30 16,7272
47 2020-08-30 17,7153
47 2020-08-30 18,7063
47 2020-08-30 19,6973
47 2020-08-30 20,6822
47 2020-08-30 21,6625
47 2020-08-30 22,6437
47 2020-08-30 23,6240
47 2020-08-31 00,5628
47 2020-08-31 01,5673
47 2020-08-31 02,5776
47 2020-08-31 03,6013
47 2020-08-31 04,6227
47 2020-08-31 05,6396
47 2020-08-31 06,6722
47 2020-08-31 07,7119
47 2020-08-31 08,7047
47 2020-08-31 09,6971
47 2020-08-31 10,6905
47 2020-08-31 11,6860
47 2020-08-31 12,6827
47 2020-08-31 13,6806
47 2020-08-31 14,6796
47 2020-08-31 15,6785
47 2020-08-31 16,6739
47 2020-08-31 17,6676
47 2020-08-31 18,6595
47 2020-08-31 19,6491
47 2020-08-31 20,6352
47 2020-08-31 21,6162
47 2020-08-31 22,5670
47 2020-08-31 23,4983
48 2020-08-25 00,7556
48 2020-08-25 01,7432
48 2020-08-25 02,7099
48 2020-08-25 03,6854
48 2020-08-25 04,6650
48 2020-08-25 05,6452
48 2020-08-25 06,6185
48 2020-08-25 07,5972
48 2020-08-25 08,5383
48 2020-08-25 09,5208
48 2020-08-25 10,5217
48 2020-08-25 11,5226
48 2020-08-25 12,5234
48 2020-08-25 13,5244
48 2020-08-25 14,5250
48 2020-08-25 15,5254
48 2020-08-25 16,5257
48 2020-08-25 17,5258
48 2020-08-25 18,5258
48 2020-08-25 19,5258
48 2020-08-25 20,5255
48 2020-08-25 21,5252
48 2020-08-25 22,5248
48 2020-08-25 23,5237
48 2020-08-26 00,5217
48 2020-08-26 01,5200
48 2020-08-26 02,5033
48 2020-08-26 03,5049
48 2020-08-26 04,5239
48 2020-08-26 05,5292
48 2020-08-26 06,5324
48 2020-08-26 07,6917
48 2020-08-26 08,5886
48 2020-08-26 09,5361
48 2020-08-26 10,5226
48 2020-08-26 11,5234
48 2020-08-26 12,5245
48 2020-08-26 13,5260
48 2020-08-26 14,5302
48 2020-08-26 15,5430
48 2020-08-26 16,5467
48 2020-08-26 17,5473
48 2020-08-26 18,5440
48 2020-08-26 19,5371
48 2020-08-26 20,5312
48 2020-08-26 21,5272
48 2020-08-26 22,5252
48 2020-08-26 23,5234
48 2020-08-27 00,5065
48 2020-08-27 01,5001
48 2020-08-27 02,4949
48 2020-08-27 03,5049
48 2020-08-27 04,5240
48 2020-08-27 05,5290
48 2020-08-27 06,5303
48 2020-08-27 07,6536
48 2020-08-27 08,5702
48 2020-08-27 09,5283
48 2020-08-27 10,5214
48 2020-08-27 11,5209
48 2020-08-27 12,5209
48 2020-08-27 13,5213
48 2020-08-27 14,5220
48 2020-08-27 15,5226
48 2020-08-27 16,5229
48 2020-08-27 17,5229
48 2020-08-27 18,5226
48 2020-08-27 19,5223
48 2020-08-27 20,5219
48 2020-08-27 21,5215
48 2020-08-27 22,5205
48 2020-08-27 23,5192
48 2020-08-28 00,5173
48 2020-08-28 01,5176
48 2020-08-28 02,5171
48 2020-08-28 03,5164
48 2020-08-28 04,5120
48 2020-08-28 05,5010
48 2020-08-28 06,4959
48 2020-08-28 07,5192
48 2020-08-28 08,5179
48 2020-08-28 09,5188
48 2020-08-28 10,5197
48 2020-08-28 11,5204
48 2020-08-28 12,5212
48 2020-08-28 13,5218
48 2020-08-28 14,5224
48 2020-08-28 15,5227
48 2020-08-28 16,5228
48 2020-08-28 17,5227
48 2020-08-28 18,5224
48 2020-08-28 19,5222
48 2020-08-28 20,5218
48 2020-08-28 21,5214
48 2020-08-28 22,5198
48 2020-08-28 23,5185
48 2020-08-29 00,5168
48 2020-08-29 01,5167
48 2020-08-29 02,5160
48 2020-08-29 03,5153
48 2020-08-29 04,5133
48 2020-08-29 05,5032
48 2020-08-29 06,4842
48 2020-08-29 07,5078
48 2020-08-29 08,5131
48 2020-08-29 09,5182
48 2020-08-29 10,5199
48 2020-08-29 11,5209
48 2020-08-29 12,5217
48 2020-08-29 13,5223
48 2020-08-29 14,5227
48 2020-08-29 15,5228
48 2020-08-29 16,5230
48 2020-08-29 17,5229
48 2020-08-29 18,5228
48 2020-08-29 19,5226
48 2020-08-29 20,5223
48 2020-08-29 21,5219
48 2020-08-29 22,5204
48 2020-08-29 23,5187
48 2020-08-30 00,5170
48 2020-08-30 01,5166
48 2020-08-30 02,5159
48 2020-08-30 03,5154
48 2020-08-30 04,5135
48 2020-08-30 05,5032
48 2020-08-30 06,4804
48 2020-08-30 07,4993
48 2020-08-30 08,5029
48 2020-08-30 09,5096
48 2020-08-30 10,5163
48 2020-08-30 11,5204
48 2020-08-30 12,5213
48 2020-08-30 13,5219
48 2020-08-30 14,5224
48 2020-08-30 15,5227
48 2020-08-30 16,5230
48 2020-08-30 17,5231
48 2020-08-30 18,5230
48 2020-08-30 19,5228
48 2020-08-30 20,5223
48 2020-08-30 21,5218
48 2020-08-30 22,5201
48 2020-08-30 23,5182
48 2020-08-31 00,5166
48 2020-08-31 01,5163
48 2020-08-31 02,5160
48 2020-08-31 03,5155
48 2020-08-31 04,5122
48 2020-08-31 05,5012
48 2020-08-31 06,4929
48 2020-08-31 07,5217
48 2020-08-31 08,5190
48 2020-08-31 09,5203
48 2020-08-31 10,5215
48 2020-08-31 11,5226
48 2020-08-31 12,5235
48 2020-08-31 13,5241
48 2020-08-31 14,5245
48 2020-08-31 15,5247
48 2020-08-31 16,5247
48 2020-08-31 17,5246
48 2020-08-31 18,5244
48 2020-08-31 19,5241
48 2020-08-31 20,5238
48 2020-08-31 21,5235
48 2020-08-31 22,5228
48 2020-08-31 23,5216
49 2020-08-25 00,6215
49 2020-08-25 01,6021
49 2020-08-25 02,5871
49 2020-08-25 03,5919
49 2020-08-25 04,5813
49 2020-08-25 05,5488
49 2020-08-25 06,5191
49 2020-08-25 07,4975
49 2020-08-25 08,5000
49 2020-08-25 09,5020
49 2020-08-25 10,5031
49 2020-08-25 11,5043
49 2020-08-25 12,5061
49 2020-08-25 13,5060
49 2020-08-25 14,5076
49 2020-08-25 15,5148
49 2020-08-25 16,5281
49 2020-08-25 17,5554
49 2020-08-25 18,5756
49 2020-08-25 19,5802
49 2020-08-25 20,5770
49 2020-08-25 21,5762
49 2020-08-25 22,5683
49 2020-08-25 23,5563
49 2020-08-26 00,5346
49 2020-08-26 01,5348
49 2020-08-26 02,5327
49 2020-08-26 03,5277
49 2020-08-26 04,5206
49 2020-08-26 05,5121
49 2020-08-26 06,4927
49 2020-08-26 07,4976
49 2020-08-26 08,4999
49 2020-08-26 09,5019
49 2020-08-26 10,5030
49 2020-08-26 11,5041
49 2020-08-26 12,5047
49 2020-08-26 13,5043
49 2020-08-26 14,5061
49 2020-08-26 15,5136
49 2020-08-26 16,5256
49 2020-08-26 17,5500
49 2020-08-26 18,5704
49 2020-08-26 19,5807
49 2020-08-26 20,5816
49 2020-08-26 21,5809
49 2020-08-26 22,5793
49 2020-08-26 23,5812
49 2020-08-27 00,5445
49 2020-08-27 01,5361
49 2020-08-27 02,5359
49 2020-08-27 03,5346
49 2020-08-27 04,5281
49 2020-08-27 05,5174
49 2020-08-27 06,4938
49 2020-08-27 07,5010
49 2020-08-27 08,5042
49 2020-08-27 09,5068
49 2020-08-27 10,5089
49 2020-08-27 11,5121
49 2020-08-27 12,5148
49 2020-08-27 13,5158
49 2020-08-27 14,5112
49 2020-08-27 15,5080
49 2020-08-27 16,5089
49 2020-08-27 17,5122
49 2020-08-27 18,5145
49 2020-08-27 19,5151
49 2020-08-27 20,5201
49 2020-08-27 21,5291
49 2020-08-27 22,5318
49 2020-08-27 23,5330
49 2020-08-28 00,5318
49 2020-08-28 01,5300
49 2020-08-28 02,5261
49 2020-08-28 03,5207
49 2020-08-28 04,5122
49 2020-08-28 05,4898
49 2020-08-28 06,4531
49 2020-08-28 07,5025
49 2020-08-28 08,5119
49 2020-08-28 09,5152
49 2020-08-28 10,5153
49 2020-08-28 11,5140
49 2020-08-28 12,5112
49 2020-08-28 13,5107
49 2020-08-28 14,5136
49 2020-08-28 15,5158
49 2020-08-28 16,5174
49 2020-08-28 17,5193
49 2020-08-28 18,5226
49 2020-08-28 19,5257
49 2020-08-28 20,5242
49 2020-08-28 21,5231
49 2020-08-28 22,5269
49 2020-08-28 23,5289
49 2020-08-29 00,5219
49 2020-08-29 01,4859
49 2020-08-29 02,4543
49 2020-08-29 03,4271
49 2020-08-29 04,4137
49 2020-08-29 05,4190
49 2020-08-29 06,4317
49 2020-08-29 07,4739
49 2020-08-29 08,4735
49 2020-08-29 09,4794
49 2020-08-29 10,4930
49 2020-08-29 11,5006
49 2020-08-29 12,5048
49 2020-08-29 13,5052
49 2020-08-29 14,5150
49 2020-08-29 15,5200
49 2020-08-29 16,5220
49 2020-08-29 17,5201
49 2020-08-29 18,5155
49 2020-08-29 19,5111
49 2020-08-29 20,5134
49 2020-08-29 21,5189
49 2020-08-29 22,5245
49 2020-08-29 23,5266
49 2020-08-30 00,5257
49 2020-08-30 01,5189
49 2020-08-30 02,4723
49 2020-08-30 03,4059
49 2020-08-30 04,3904
49 2020-08-30 05,4320
49 2020-08-30 06,4958
49 2020-08-30 07,5295
49 2020-08-30 08,5353
49 2020-08-30 09,5422
49 2020-08-30 10,5462
49 2020-08-30 11,5449
49 2020-08-30 12,5378
49 2020-08-30 13,5294
49 2020-08-30 14,5177
49 2020-08-30 15,5085
49 2020-08-30 16,5003
49 2020-08-30 17,4974
49 2020-08-30 18,5067
49 2020-08-30 19,5169
49 2020-08-30 20,5227
49 2020-08-30 21,5310
49 2020-08-30 22,5378
49 2020-08-30 23,5358
49 2020-08-31 00,5316
49 2020-08-31 01,5289
49 2020-08-31 02,5105
49 2020-08-31 03,4277
49 2020-08-31 04,3663
49 2020-08-31 05,3659
49 2020-08-31 06,4017
49 2020-08-31 07,4748
49 2020-08-31 08,4800
49 2020-08-31 09,4818
49 2020-08-31 10,4848
49 2020-08-31 11,4900
49 2020-08-31 12,4965
49 2020-08-31 13,5017
49 2020-08-31 14,5070
49 2020-08-31 15,5110
49 2020-08-31 16,5138
49 2020-08-31 17,5172
49 2020-08-31 18,5213
49 2020-08-31 19,5257
49 2020-08-31 20,5312
49 2020-08-31 21,5386
49 2020-08-31 22,5390
49 2020-08-31 23,5401
50 2020-08-25 00,5766
50 2020-08-25 01,5088
50 2020-08-25 02,4727
50 2020-08-25 03,4502
50 2020-08-25 04,4278
50 2020-08-25 05,4223
50 2020-08-25 06,4179
50 2020-08-25 07,3944
50 2020-08-25 08,3945
50 2020-08-25 09,3949
50 2020-08-25 10,3964
50 2020-08-25 11,3987
50 2020-08-25 12,4019
50 2020-08-25 13,4056
50 2020-08-25 14,4051
50 2020-08-25 15,4053
50 2020-08-25 16,4065
50 2020-08-25 17,4031
50 2020-08-25 18,3991
50 2020-08-25 19,3952
50 2020-08-25 20,4030
50 2020-08-25 21,4116
50 2020-08-25 22,4182
50 2020-08-25 23,4222
50 2020-08-26 00,4193
50 2020-08-26 01,4169
50 2020-08-26 02,4164
50 2020-08-26 03,4146
50 2020-08-26 04,4107
50 2020-08-26 05,4072
50 2020-08-26 06,4036
50 2020-08-26 07,3938
50 2020-08-26 08,3934
50 2020-08-26 09,3932
50 2020-08-26 10,3939
50 2020-08-26 11,3953
50 2020-08-26 12,3977
50 2020-08-26 13,4005
50 2020-08-26 14,4029
50 2020-08-26 15,4057
50 2020-08-26 16,4086
50 2020-08-26 17,4102
50 2020-08-26 18,4122
50 2020-08-26 19,4158
50 2020-08-26 20,4191
50 2020-08-26 21,4204
50 2020-08-26 22,4209
50 2020-08-26 23,4213
50 2020-08-27 00,4197
50 2020-08-27 01,4180
50 2020-08-27 02,4160
50 2020-08-27 03,4107
50 2020-08-27 04,4070
50 2020-08-27 05,4336
50 2020-08-27 06,4701
50 2020-08-27 07,5484
50 2020-08-27 08,5469
50 2020-08-27 09,5447
50 2020-08-27 10,5442
50 2020-08-27 11,5445
50 2020-08-27 12,5441
50 2020-08-27 13,5436
50 2020-08-27 14,5447
50 2020-08-27 15,5467
50 2020-08-27 16,5500
50 2020-08-27 17,5519
50 2020-08-27 18,5108
50 2020-08-27 19,4563
50 2020-08-27 20,4348
50 2020-08-27 21,4234
50 2020-08-27 22,4175
50 2020-08-27 23,4103
50 2020-08-28 00,4055
50 2020-08-28 01,4040
50 2020-08-28 02,4021
50 2020-08-28 03,4002
50 2020-08-28 04,3984
50 2020-08-28 05,3959
50 2020-08-28 06,3933
50 2020-08-28 07,3885
50 2020-08-28 08,3882
50 2020-08-28 09,3896
50 2020-08-28 10,4001
50 2020-08-28 11,4603
50 2020-08-28 12,5262
50 2020-08-28 13,5647
50 2020-08-28 14,5736
50 2020-08-28 15,5754
50 2020-08-28 16,5756
50 2020-08-28 17,5730
50 2020-08-28 18,5715
50 2020-08-28 19,5711
50 2020-08-28 20,5776
50 2020-08-28 21,5823
50 2020-08-28 22,5804
50 2020-08-28 23,5436
50 2020-08-29 00,4333
50 2020-08-29 01,4055
50 2020-08-29 02,4131
50 2020-08-29 03,4141
50 2020-08-29 04,4062
50 2020-08-29 05,3930
50 2020-08-29 06,3824
50 2020-08-29 07,4071
50 2020-08-29 08,4056
50 2020-08-29 09,4063
50 2020-08-29 10,4097
50 2020-08-29 11,4210
50 2020-08-29 12,4548
50 2020-08-29 13,5104
50 2020-08-29 14,5563
50 2020-08-29 15,5719
50 2020-08-29 16,5768
50 2020-08-29 17,5793
50 2020-08-29 18,5792
50 2020-08-29 19,5830
50 2020-08-29 20,5853
50 2020-08-29 21,5771
50 2020-08-29 22,5461
50 2020-08-29 23,4864
50 2020-08-30 00,4440
50 2020-08-30 01,4229
50 2020-08-30 02,4161
50 2020-08-30 03,4094
50 2020-08-30 04,4041
50 2020-08-30 05,3974
50 2020-08-30 06,3921
50 2020-08-30 07,3914
50 2020-08-30 08,3915
50 2020-08-30 09,3945
50 2020-08-30 10,4014
50 2020-08-30 11,4088
50 2020-08-30 12,4315
50 2020-08-30 13,4837
50 2020-08-30 14,5558
50 2020-08-30 15,5712
50 2020-08-30 16,5612
50 2020-08-30 17,5519
50 2020-08-30 18,5509
50 2020-08-30 19,5574
50 2020-08-30 20,5727
50 2020-08-30 21,5870
50 2020-08-30 22,5988
50 2020-08-30 23,6006
50 2020-08-31 00,5498
50 2020-08-31 01,4756
50 2020-08-31 02,4354
50 2020-08-31 03,4128
50 2020-08-31 04,4007
50 2020-08-31 05,3964
50 2020-08-31 06,3942
50 2020-08-31 07,3953
50 2020-08-31 08,3948
50 2020-08-31 09,3944
50 2020-08-31 10,3947
50 2020-08-31 11,3959
50 2020-08-31 12,3979
50 2020-08-31 13,4004
50 2020-08-31 14,4013
50 2020-08-31 15,4026
50 2020-08-31 16,4045
50 2020-08-31 17,4090
50 2020-08-31 18,4126
50 2020-08-31 19,4126
50 2020-08-31 20,4144
50 2020-08-31 21,4170
50 2020-08-31 22,4208
50 2020-08-31 23,4158
51 2020-08-25 00,5790
51 2020-08-25 01,6067
51 2020-08-25 02,6370
51 2020-08-25 03,6500
51 2020-08-25 04,6572
51 2020-08-25 05,6774
51 2020-08-25 06,7007
51 2020-08-25 07,6672
51 2020-08-25 08,5458
51 2020-08-25 09,4724
51 2020-08-25 10,4579
51 2020-08-25 11,4627
51 2020-08-25 12,4697
51 2020-08-25 13,4770
51 2020-08-25 14,4908
51 2020-08-25 15,5059
51 2020-08-25 16,5054
51 2020-08-25 17,5091
51 2020-08-25 18,5161
51 2020-08-25 19,5235
51 2020-08-25 20,4825
51 2020-08-25 21,4444
51 2020-08-25 22,4222
51 2020-08-25 23,4049
51 2020-08-26 00,3918
51 2020-08-26 01,3937
51 2020-08-26 02,3950
51 2020-08-26 03,3990
51 2020-08-26 04,4121
51 2020-08-26 05,4374
51 2020-08-26 06,5088
51 2020-08-26 07,7096
51 2020-08-26 08,6040
51 2020-08-26 09,5021
51 2020-08-26 10,4709
51 2020-08-26 11,4726
51 2020-08-26 12,4793
51 2020-08-26 13,4853
51 2020-08-26 14,4910
51 2020-08-26 15,4893
51 2020-08-26 16,4797
51 2020-08-26 17,4718
51 2020-08-26 18,4655
51 2020-08-26 19,4586
51 2020-08-26 20,4283
51 2020-08-26 21,4069
51 2020-08-26 22,3964
51 2020-08-26 23,3925
51 2020-08-27 00,4123
51 2020-08-27 01,4396
51 2020-08-27 02,4359
51 2020-08-27 03,4344
51 2020-08-27 04,4497
51 2020-08-27 05,4759
51 2020-08-27 06,5848
51 2020-08-27 07,7303
51 2020-08-27 08,6482
51 2020-08-27 09,5169
51 2020-08-27 10,4426
51 2020-08-27 11,4219
51 2020-08-27 12,3993
51 2020-08-27 13,3502
51 2020-08-27 14,3089
51 2020-08-27 15,3161
51 2020-08-27 16,3455
51 2020-08-27 17,3739
51 2020-08-27 18,3860
51 2020-08-27 19,3894
51 2020-08-27 20,3957
51 2020-08-27 21,3854
51 2020-08-27 22,3666
51 2020-08-27 23,3533
51 2020-08-28 00,3520
51 2020-08-28 01,3588
51 2020-08-28 02,3477
51 2020-08-28 03,3147
51 2020-08-28 04,2972
51 2020-08-28 05,3191
51 2020-08-28 06,3812
51 2020-08-28 07,6315
51 2020-08-28 08,5604
51 2020-08-28 09,4203
51 2020-08-28 10,3369
51 2020-08-28 11,3064
51 2020-08-28 12,2974
51 2020-08-28 13,3147
51 2020-08-28 14,3494
51 2020-08-28 15,3707
51 2020-08-28 16,3860
51 2020-08-28 17,3984
51 2020-08-28 18,4098
51 2020-08-28 19,4117
51 2020-08-28 20,4031
51 2020-08-28 21,3848
51 2020-08-28 22,3663
51 2020-08-28 23,3529
51 2020-08-29 00,3459
51 2020-08-29 01,3357
51 2020-08-29 02,3124
51 2020-08-29 03,2895
51 2020-08-29 04,2852
51 2020-08-29 05,3025
51 2020-08-29 06,3584
51 2020-08-29 07,6177
51 2020-08-29 08,5182
51 2020-08-29 09,3817
51 2020-08-29 10,3193
51 2020-08-29 11,3019
